Airline,Date,Source,Destination,Product,Customer,Booking,Revenue
FlyDubai,7/12/2021,Chennai,Dubai,Economy,Rare Flyer,89,406463
FlyDubai,8/12/2021,Chennai,Dubai,Economy,Rare Flyer,112,511504
FlyDubai,9/12/2021,Chennai,Dubai,Economy,Rare Flyer,115,525205
FlyDubai,10/12/2021,Chennai,Dubai,Economy,Rare Flyer,127,580009
FlyDubai,11/12/2021,Chennai,Dubai,Economy,Rare Flyer,105,479535
FlyDubai,12/12/2021,Chennai,Dubai,Economy,Rare Flyer,123,561741
FlyDubai,13/12/2021,Chennai,Dubai,Economy,Rare Flyer,90,411030
FlyDubai,14/12/2021,Chennai,Dubai,Economy,Rare Flyer,104,474968
FlyDubai,15/12/2021,Chennai,Dubai,Economy,Rare Flyer,111,506937
FlyDubai,16/12/2021,Chennai,Dubai,Economy,Rare Flyer,106,484102
FlyDubai,17/12/2021,Chennai,Dubai,Economy,Rare Flyer,119,543473
FlyDubai,18/12/2021,Chennai,Dubai,Economy,Rare Flyer,109,497803
FlyDubai,19/12/2021,Chennai,Dubai,Economy,Rare Flyer,105,479535
FlyDubai,20/12/2021,Chennai,Dubai,Economy,Rare Flyer,104,474968
FlyDubai,21/12/2021,Chennai,Dubai,Economy,Rare Flyer,125,570875
FlyDubai,22/12/2021,Chennai,Dubai,Economy,Rare Flyer,81,369927
FlyDubai,23/12/2021,Chennai,Dubai,Economy,Rare Flyer,98,447566
FlyDubai,24/12/2021,Chennai,Dubai,Economy,Rare Flyer,109,497803
FlyDubai,25/12/2021,Chennai,Dubai,Economy,Rare Flyer,95,433865
FlyDubai,26/12/2021,Chennai,Dubai,Economy,Rare Flyer,120,548040
FlyDubai,27/12/2021,Chennai,Dubai,Economy,Rare Flyer,113,516071
FlyDubai,28/12/2021,Chennai,Dubai,Economy,Rare Flyer,110,502370
FlyDubai,29/12/2021,Chennai,Dubai,Economy,Rare Flyer,108,493236
FlyDubai,30/12/2021,Chennai,Dubai,Economy,Rare Flyer,89,406463
FlyDubai,31/12/2021,Chennai,Dubai,Economy,Rare Flyer,91,415597
FlyDubai,1/1/2021,Chennai,Dubai,Economy,First Flyer,139,634813
FlyDubai,2/1/2021,Chennai,Dubai,Economy,First Flyer,115,525205
FlyDubai,3/1/2021,Chennai,Dubai,Economy,First Flyer,104,474968
FlyDubai,4/1/2021,Chennai,Dubai,Economy,First Flyer,125,570875
FlyDubai,5/1/2021,Chennai,Dubai,Economy,First Flyer,111,506937
FlyDubai,6/1/2021,Chennai,Dubai,Economy,First Flyer,128,584576
FlyDubai,7/1/2021,Chennai,Dubai,Economy,First Flyer,103,470401
FlyDubai,8/1/2021,Chennai,Dubai,Economy,First Flyer,127,580009
FlyDubai,9/1/2021,Chennai,Dubai,Economy,First Flyer,134,611978
FlyDubai,10/1/2021,Chennai,Dubai,Economy,First Flyer,137,625679
FlyDubai,11/1/2021,Chennai,Dubai,Economy,First Flyer,132,602844
FlyDubai,12/1/2021,Chennai,Dubai,Economy,First Flyer,125,570875
FlyDubai,13/1/2021,Chennai,Dubai,Economy,First Flyer,91,415597
FlyDubai,14/1/2021,Chennai,Dubai,Economy,First Flyer,117,534339
FlyDubai,15/1/2021,Chennai,Dubai,Economy,First Flyer,119,543473
FlyDubai,16/1/2021,Chennai,Dubai,Economy,First Flyer,126,575442
FlyDubai,17/1/2021,Chennai,Dubai,Economy,First Flyer,128,584576
FlyDubai,18/1/2021,Chennai,Dubai,Economy,First Flyer,93,424731
FlyDubai,19/1/2021,Chennai,Dubai,Economy,First Flyer,107,488669
FlyDubai,20/1/2021,Chennai,Dubai,Economy,First Flyer,122,557174
FlyDubai,21/1/2021,Chennai,Dubai,Economy,First Flyer,113,516071
FlyDubai,22/1/2021,Chennai,Dubai,Economy,First Flyer,104,474968
FlyDubai,23/1/2021,Chennai,Dubai,Economy,First Flyer,122,557174
FlyDubai,24/1/2021,Chennai,Dubai,Economy,First Flyer,115,525205
FlyDubai,25/1/2021,Chennai,Dubai,Economy,First Flyer,98,447566
FlyDubai,26/1/2021,Chennai,Dubai,Economy,First Flyer,91,415597
FlyDubai,27/1/2021,Chennai,Dubai,Economy,First Flyer,104,474968
FlyDubai,28/1/2021,Chennai,Dubai,Economy,First Flyer,133,607411
FlyDubai,29/1/2021,Chennai,Dubai,Economy,First Flyer,97,442999
FlyDubai,30/1/2021,Chennai,Dubai,Economy,First Flyer,138,630246
FlyDubai,31/1/2021,Chennai,Dubai,Economy,First Flyer,103,470401
FlyDubai,1/2/2021,Chennai,Dubai,Economy,First Flyer,123,561741
FlyDubai,2/2/2021,Chennai,Dubai,Economy,First Flyer,103,470401
FlyDubai,3/2/2021,Chennai,Dubai,Economy,First Flyer,132,602844
FlyDubai,4/2/2021,Chennai,Dubai,Economy,First Flyer,123,561741
FlyDubai,5/2/2021,Chennai,Dubai,Economy,First Flyer,99,452133
FlyDubai,6/2/2021,Chennai,Dubai,Economy,First Flyer,118,538906
FlyDubai,7/2/2021,Chennai,Dubai,Economy,First Flyer,124,566308
FlyDubai,8/2/2021,Chennai,Dubai,Economy,First Flyer,133,607411
FlyDubai,9/2/2021,Chennai,Dubai,Economy,First Flyer,136,621112
FlyDubai,10/2/2021,Chennai,Dubai,Economy,First Flyer,91,415597
FlyDubai,11/2/2021,Chennai,Dubai,Economy,First Flyer,112,511504
FlyDubai,12/2/2021,Chennai,Dubai,Economy,First Flyer,102,465834
FlyDubai,13/2/2021,Chennai,Dubai,Economy,First Flyer,121,552607
FlyDubai,14/2/2021,Chennai,Dubai,Economy,First Flyer,128,584576
FlyDubai,15/2/2021,Chennai,Dubai,Economy,First Flyer,116,529772
FlyDubai,16/2/2021,Chennai,Dubai,Economy,First Flyer,98,447566
FlyDubai,17/2/2021,Chennai,Dubai,Economy,First Flyer,104,474968
FlyDubai,18/2/2021,Chennai,Dubai,Economy,First Flyer,95,433865
FlyDubai,19/2/2021,Chennai,Dubai,Economy,First Flyer,106,484102
FlyDubai,20/2/2021,Chennai,Dubai,Economy,First Flyer,98,447566
FlyDubai,21/2/2021,Chennai,Dubai,Economy,First Flyer,116,529772
FlyDubai,22/2/2021,Chennai,Dubai,Economy,First Flyer,127,580009
FlyDubai,23/2/2021,Chennai,Dubai,Economy,First Flyer,130,593710
FlyDubai,24/2/2021,Chennai,Dubai,Economy,First Flyer,133,607411
FlyDubai,25/2/2021,Chennai,Dubai,Economy,First Flyer,108,493236
FlyDubai,26/2/2021,Chennai,Dubai,Economy,First Flyer,112,511504
FlyDubai,27/2/2021,Chennai,Dubai,Economy,First Flyer,116,529772
FlyDubai,28/2/2021,Chennai,Dubai,Economy,First Flyer,99,452133
FlyDubai,1/3/2021,Chennai,Dubai,Economy,First Flyer,109,497803
FlyDubai,2/3/2021,Chennai,Dubai,Economy,First Flyer,124,566308
FlyDubai,3/3/2021,Chennai,Dubai,Economy,First Flyer,92,420164
FlyDubai,4/3/2021,Chennai,Dubai,Economy,First Flyer,90,411030
FlyDubai,5/3/2021,Chennai,Dubai,Economy,First Flyer,123,561741
FlyDubai,6/3/2021,Chennai,Dubai,Economy,First Flyer,106,484102
FlyDubai,7/3/2021,Chennai,Dubai,Economy,First Flyer,95,433865
FlyDubai,8/3/2021,Chennai,Dubai,Economy,First Flyer,108,493236
FlyDubai,9/3/2021,Chennai,Dubai,Economy,First Flyer,115,525205
FlyDubai,10/3/2021,Chennai,Dubai,Economy,First Flyer,95,433865
FlyDubai,11/3/2021,Chennai,Dubai,Economy,First Flyer,117,534339
FlyDubai,12/3/2021,Chennai,Dubai,Economy,First Flyer,104,474968
FlyDubai,13/3/2021,Chennai,Dubai,Economy,First Flyer,95,433865
FlyDubai,14/3/2021,Chennai,Dubai,Economy,First Flyer,90,411030
FlyDubai,15/3/2021,Chennai,Dubai,Economy,First Flyer,114,520638
FlyDubai,16/3/2021,Chennai,Dubai,Economy,First Flyer,113,516071
FlyDubai,17/3/2021,Chennai,Dubai,Economy,First Flyer,101,461267
FlyDubai,18/3/2021,Chennai,Dubai,Economy,First Flyer,116,529772
FlyDubai,19/3/2021,Chennai,Dubai,Economy,First Flyer,104,474968
FlyDubai,20/3/2021,Chennai,Dubai,Economy,First Flyer,135,616545
FlyDubai,21/3/2021,Chennai,Dubai,Economy,First Flyer,119,543473
FlyDubai,22/3/2021,Chennai,Dubai,Economy,First Flyer,111,506937
FlyDubai,23/3/2021,Chennai,Dubai,Economy,First Flyer,140,639380
FlyDubai,24/3/2021,Chennai,Dubai,Economy,First Flyer,115,525205
FlyDubai,25/3/2021,Chennai,Dubai,Economy,First Flyer,109,497803
FlyDubai,26/3/2021,Chennai,Dubai,Economy,First Flyer,97,442999
FlyDubai,27/3/2021,Chennai,Dubai,Economy,First Flyer,133,607411
FlyDubai,28/3/2021,Chennai,Dubai,Economy,First Flyer,112,511504
FlyDubai,29/3/2021,Chennai,Dubai,Economy,First Flyer,97,442999
FlyDubai,30/3/2021,Chennai,Dubai,Economy,First Flyer,125,570875
FlyDubai,31/3/2021,Chennai,Dubai,Economy,First Flyer,124,566308
FlyDubai,1/4/2021,Chennai,Dubai,Economy,First Flyer,127,580009
FlyDubai,2/4/2021,Chennai,Dubai,Economy,First Flyer,90,411030
FlyDubai,3/4/2021,Chennai,Dubai,Economy,First Flyer,137,625679
FlyDubai,4/4/2021,Chennai,Dubai,Economy,First Flyer,111,506937
FlyDubai,5/4/2021,Chennai,Dubai,Economy,First Flyer,107,488669
FlyDubai,6/4/2021,Chennai,Dubai,Economy,First Flyer,133,607411
FlyDubai,7/4/2021,Chennai,Dubai,Economy,First Flyer,98,447566
FlyDubai,8/4/2021,Chennai,Dubai,Economy,First Flyer,103,470401
FlyDubai,9/4/2021,Chennai,Dubai,Economy,First Flyer,111,506937
FlyDubai,10/4/2021,Chennai,Dubai,Economy,First Flyer,92,420164
FlyDubai,11/4/2021,Chennai,Dubai,Economy,First Flyer,119,543473
FlyDubai,12/4/2021,Chennai,Dubai,Economy,First Flyer,97,442999
FlyDubai,13/4/2021,Chennai,Dubai,Economy,First Flyer,130,593710
FlyDubai,14/4/2021,Chennai,Dubai,Economy,First Flyer,130,593710
FlyDubai,15/4/2021,Chennai,Dubai,Economy,First Flyer,93,424731
FlyDubai,16/4/2021,Chennai,Dubai,Economy,First Flyer,121,552607
FlyDubai,17/4/2021,Chennai,Dubai,Economy,First Flyer,112,511504
FlyDubai,18/4/2021,Chennai,Dubai,Economy,First Flyer,108,493236
FlyDubai,19/4/2021,Chennai,Dubai,Economy,First Flyer,92,420164
FlyDubai,20/4/2021,Chennai,Dubai,Economy,First Flyer,140,639380
FlyDubai,21/4/2021,Chennai,Dubai,Economy,First Flyer,139,634813
FlyDubai,22/4/2021,Chennai,Dubai,Economy,First Flyer,103,470401
FlyDubai,23/4/2021,Chennai,Dubai,Economy,First Flyer,113,516071
FlyDubai,24/4/2021,Chennai,Dubai,Economy,First Flyer,126,575442
FlyDubai,25/4/2021,Chennai,Dubai,Economy,First Flyer,127,580009
FlyDubai,26/4/2021,Chennai,Dubai,Economy,First Flyer,92,420164
FlyDubai,27/4/2021,Chennai,Dubai,Economy,First Flyer,120,548040
FlyDubai,28/4/2021,Chennai,Dubai,Economy,First Flyer,115,525205
FlyDubai,29/4/2021,Chennai,Dubai,Economy,First Flyer,110,502370
FlyDubai,30/4/2021,Chennai,Dubai,Economy,First Flyer,109,497803
FlyDubai,1/5/2021,Chennai,Dubai,Economy,First Flyer,129,589143
FlyDubai,2/5/2021,Chennai,Dubai,Economy,First Flyer,139,634813
FlyDubai,3/5/2021,Chennai,Dubai,Economy,First Flyer,91,415597
FlyDubai,4/5/2021,Chennai,Dubai,Economy,First Flyer,137,625679
FlyDubai,5/5/2021,Chennai,Dubai,Economy,First Flyer,115,525205
FlyDubai,6/5/2021,Chennai,Dubai,Economy,First Flyer,109,497803
FlyDubai,7/5/2021,Chennai,Dubai,Economy,First Flyer,119,543473
FlyDubai,8/5/2021,Chennai,Dubai,Economy,First Flyer,114,520638
FlyDubai,9/5/2021,Chennai,Dubai,Economy,First Flyer,123,561741
FlyDubai,10/5/2021,Chennai,Dubai,Economy,First Flyer,126,575442
FlyDubai,11/5/2021,Chennai,Dubai,Economy,First Flyer,105,479535
FlyDubai,12/5/2021,Chennai,Dubai,Economy,First Flyer,116,529772
FlyDubai,13/5/2021,Chennai,Dubai,Economy,First Flyer,126,575442
FlyDubai,14/5/2021,Chennai,Dubai,Economy,First Flyer,127,580009
FlyDubai,15/5/2021,Chennai,Dubai,Economy,First Flyer,140,639380
FlyDubai,16/5/2021,Chennai,Dubai,Economy,First Flyer,110,502370
FlyDubai,17/5/2021,Chennai,Dubai,Economy,First Flyer,140,639380
FlyDubai,18/5/2021,Chennai,Dubai,Economy,First Flyer,124,566308
FlyDubai,19/5/2021,Chennai,Dubai,Economy,First Flyer,105,479535
FlyDubai,20/5/2021,Chennai,Dubai,Economy,First Flyer,92,420164
FlyDubai,21/5/2021,Chennai,Dubai,Economy,First Flyer,134,611978
FlyDubai,22/5/2021,Chennai,Dubai,Economy,First Flyer,134,611978
FlyDubai,23/5/2021,Chennai,Dubai,Economy,First Flyer,118,538906
FlyDubai,24/5/2021,Chennai,Dubai,Economy,First Flyer,110,502370
FlyDubai,25/5/2021,Chennai,Dubai,Economy,First Flyer,132,602844
FlyDubai,26/5/2021,Chennai,Dubai,Economy,First Flyer,96,438432
FlyDubai,27/5/2021,Chennai,Dubai,Economy,First Flyer,138,630246
FlyDubai,28/5/2021,Chennai,Dubai,Economy,First Flyer,114,520638
FlyDubai,29/5/2021,Chennai,Dubai,Economy,First Flyer,140,639380
FlyDubai,30/5/2021,Chennai,Dubai,Economy,First Flyer,106,484102
FlyDubai,31/5/2021,Chennai,Dubai,Economy,First Flyer,125,570875
FlyDubai,1/6/2021,Chennai,Dubai,Economy,First Flyer,92,420164
FlyDubai,2/6/2021,Chennai,Dubai,Economy,First Flyer,104,474968
FlyDubai,3/6/2021,Chennai,Dubai,Economy,First Flyer,140,639380
FlyDubai,4/6/2021,Chennai,Dubai,Economy,First Flyer,140,639380
FlyDubai,5/6/2021,Chennai,Dubai,Economy,First Flyer,129,589143
FlyDubai,6/6/2021,Chennai,Dubai,Economy,First Flyer,93,424731
FlyDubai,7/6/2021,Chennai,Dubai,Economy,First Flyer,130,593710
FlyDubai,8/6/2021,Chennai,Dubai,Economy,First Flyer,104,474968
FlyDubai,9/6/2021,Chennai,Dubai,Economy,First Flyer,103,470401
FlyDubai,10/6/2021,Chennai,Dubai,Economy,First Flyer,109,497803
FlyDubai,11/6/2021,Chennai,Dubai,Economy,First Flyer,134,611978
FlyDubai,12/6/2021,Chennai,Dubai,Economy,First Flyer,101,461267
FlyDubai,13/6/2021,Chennai,Dubai,Economy,First Flyer,114,520638
FlyDubai,14/6/2021,Chennai,Dubai,Economy,First Flyer,134,611978
FlyDubai,15/6/2021,Chennai,Dubai,Economy,First Flyer,119,543473
FlyDubai,16/6/2021,Chennai,Dubai,Economy,First Flyer,97,442999
FlyDubai,17/6/2021,Chennai,Dubai,Economy,First Flyer,107,488669
FlyDubai,18/6/2021,Chennai,Dubai,Economy,First Flyer,95,433865
FlyDubai,19/6/2021,Chennai,Dubai,Economy,First Flyer,118,538906
FlyDubai,20/6/2021,Chennai,Dubai,Economy,First Flyer,94,429298
FlyDubai,21/6/2021,Chennai,Dubai,Economy,First Flyer,119,543473
FlyDubai,22/6/2021,Chennai,Dubai,Economy,First Flyer,95,433865
FlyDubai,23/6/2021,Chennai,Dubai,Economy,First Flyer,121,552607
FlyDubai,24/6/2021,Chennai,Dubai,Economy,First Flyer,131,598277
FlyDubai,25/6/2021,Chennai,Dubai,Economy,First Flyer,116,529772
FlyDubai,26/6/2021,Chennai,Dubai,Economy,First Flyer,111,506937
FlyDubai,27/6/2021,Chennai,Dubai,Economy,First Flyer,104,474968
FlyDubai,28/6/2021,Chennai,Dubai,Economy,First Flyer,108,493236
FlyDubai,29/6/2021,Chennai,Dubai,Economy,First Flyer,119,543473
FlyDubai,30/6/2021,Chennai,Dubai,Economy,First Flyer,136,621112
FlyDubai,1/7/2021,Chennai,Dubai,Economy,First Flyer,122,557174
FlyDubai,2/7/2021,Chennai,Dubai,Economy,First Flyer,112,511504
FlyDubai,3/7/2021,Chennai,Dubai,Economy,First Flyer,94,429298
FlyDubai,4/7/2021,Chennai,Dubai,Economy,First Flyer,90,411030
FlyDubai,5/7/2021,Chennai,Dubai,Economy,First Flyer,97,442999
FlyDubai,6/7/2021,Chennai,Dubai,Economy,First Flyer,132,602844
FlyDubai,7/7/2021,Chennai,Dubai,Economy,First Flyer,93,424731
FlyDubai,8/7/2021,Chennai,Dubai,Economy,First Flyer,138,630246
FlyDubai,9/7/2021,Chennai,Dubai,Economy,First Flyer,128,584576
FlyDubai,10/7/2021,Chennai,Dubai,Economy,First Flyer,117,534339
FlyDubai,11/7/2021,Chennai,Dubai,Economy,First Flyer,129,589143
FlyDubai,12/7/2021,Chennai,Dubai,Economy,First Flyer,108,493236
FlyDubai,13/7/2021,Chennai,Dubai,Economy,First Flyer,129,589143
FlyDubai,14/7/2021,Chennai,Dubai,Economy,First Flyer,131,598277
FlyDubai,15/7/2021,Chennai,Dubai,Economy,First Flyer,126,575442
FlyDubai,16/7/2021,Chennai,Dubai,Economy,First Flyer,93,424731
FlyDubai,17/7/2021,Chennai,Dubai,Economy,First Flyer,119,543473
FlyDubai,18/7/2021,Chennai,Dubai,Economy,First Flyer,96,438432
FlyDubai,19/7/2021,Chennai,Dubai,Economy,First Flyer,108,493236
FlyDubai,20/7/2021,Chennai,Dubai,Economy,First Flyer,139,634813
FlyDubai,21/7/2021,Chennai,Dubai,Economy,First Flyer,119,543473
FlyDubai,22/7/2021,Chennai,Dubai,Economy,First Flyer,91,415597
FlyDubai,23/7/2021,Chennai,Dubai,Economy,First Flyer,98,447566
FlyDubai,24/7/2021,Chennai,Dubai,Economy,First Flyer,125,570875
FlyDubai,25/7/2021,Chennai,Dubai,Economy,First Flyer,118,538906
FlyDubai,26/7/2021,Chennai,Dubai,Economy,First Flyer,122,557174
FlyDubai,27/7/2021,Chennai,Dubai,Economy,First Flyer,94,429298
FlyDubai,28/7/2021,Chennai,Dubai,Economy,First Flyer,109,497803
FlyDubai,29/7/2021,Chennai,Dubai,Economy,First Flyer,128,584576
FlyDubai,30/7/2021,Chennai,Dubai,Economy,First Flyer,100,456700
FlyDubai,31/7/2021,Chennai,Dubai,Economy,First Flyer,96,438432
FlyDubai,1/8/2021,Chennai,Dubai,Economy,First Flyer,91,415597
FlyDubai,2/8/2021,Chennai,Dubai,Economy,First Flyer,106,484102
FlyDubai,3/8/2021,Chennai,Dubai,Economy,First Flyer,115,525205
FlyDubai,4/8/2021,Chennai,Dubai,Economy,First Flyer,122,557174
FlyDubai,5/8/2021,Chennai,Dubai,Economy,First Flyer,99,452133
FlyDubai,6/8/2021,Chennai,Dubai,Economy,First Flyer,91,415597
FlyDubai,7/8/2021,Chennai,Dubai,Economy,First Flyer,99,452133
FlyDubai,8/8/2021,Chennai,Dubai,Economy,First Flyer,129,589143
FlyDubai,9/8/2021,Chennai,Dubai,Economy,First Flyer,129,589143
FlyDubai,10/8/2021,Chennai,Dubai,Economy,First Flyer,136,621112
FlyDubai,11/8/2021,Chennai,Dubai,Economy,First Flyer,122,557174
FlyDubai,12/8/2021,Chennai,Dubai,Economy,First Flyer,91,415597
FlyDubai,13/8/2021,Chennai,Dubai,Economy,First Flyer,114,520638
FlyDubai,14/8/2021,Chennai,Dubai,Economy,First Flyer,99,452133
FlyDubai,15/8/2021,Chennai,Dubai,Economy,First Flyer,111,506937
FlyDubai,16/8/2021,Chennai,Dubai,Economy,First Flyer,127,580009
FlyDubai,17/8/2021,Chennai,Dubai,Economy,First Flyer,116,529772
FlyDubai,18/8/2021,Chennai,Dubai,Economy,First Flyer,129,589143
FlyDubai,19/8/2021,Chennai,Dubai,Economy,First Flyer,128,584576
FlyDubai,20/8/2021,Chennai,Dubai,Economy,First Flyer,96,438432
FlyDubai,21/8/2021,Chennai,Dubai,Economy,First Flyer,110,502370
FlyDubai,22/8/2021,Chennai,Dubai,Economy,First Flyer,104,474968
FlyDubai,23/8/2021,Chennai,Dubai,Economy,First Flyer,136,621112
FlyDubai,24/8/2021,Chennai,Dubai,Economy,First Flyer,118,538906
FlyDubai,25/8/2021,Chennai,Dubai,Economy,First Flyer,92,420164
FlyDubai,26/8/2021,Chennai,Dubai,Economy,First Flyer,124,566308
FlyDubai,27/8/2021,Chennai,Dubai,Economy,First Flyer,132,602844
FlyDubai,28/8/2021,Chennai,Dubai,Economy,First Flyer,118,538906
FlyDubai,29/8/2021,Chennai,Dubai,Economy,First Flyer,108,493236
FlyDubai,30/8/2021,Chennai,Dubai,Economy,First Flyer,124,566308
FlyDubai,31/8/2021,Chennai,Dubai,Economy,First Flyer,115,525205
FlyDubai,1/9/2021,Chennai,Dubai,Economy,First Flyer,101,461267
FlyDubai,2/9/2021,Chennai,Dubai,Economy,First Flyer,115,525205
FlyDubai,3/9/2021,Chennai,Dubai,Economy,First Flyer,100,456700
FlyDubai,4/9/2021,Chennai,Dubai,Economy,First Flyer,96,438432
FlyDubai,5/9/2021,Chennai,Dubai,Economy,First Flyer,137,625679
FlyDubai,6/9/2021,Chennai,Dubai,Economy,First Flyer,96,438432
FlyDubai,7/9/2021,Chennai,Dubai,Economy,First Flyer,91,415597
FlyDubai,8/9/2021,Chennai,Dubai,Economy,First Flyer,103,470401
FlyDubai,9/9/2021,Chennai,Dubai,Economy,First Flyer,106,484102
FlyDubai,10/9/2021,Chennai,Dubai,Economy,First Flyer,117,534339
FlyDubai,11/9/2021,Chennai,Dubai,Economy,First Flyer,117,534339
FlyDubai,12/9/2021,Chennai,Dubai,Economy,First Flyer,137,625679
FlyDubai,13/9/2021,Chennai,Dubai,Economy,First Flyer,135,616545
FlyDubai,14/9/2021,Chennai,Dubai,Economy,First Flyer,100,456700
FlyDubai,15/9/2021,Chennai,Dubai,Economy,First Flyer,123,561741
FlyDubai,16/9/2021,Chennai,Dubai,Economy,First Flyer,106,484102
FlyDubai,17/9/2021,Chennai,Dubai,Economy,First Flyer,118,538906
FlyDubai,18/9/2021,Chennai,Dubai,Economy,First Flyer,93,424731
FlyDubai,19/9/2021,Chennai,Dubai,Economy,First Flyer,115,525205
FlyDubai,20/9/2021,Chennai,Dubai,Economy,First Flyer,99,452133
FlyDubai,21/9/2021,Chennai,Dubai,Economy,First Flyer,129,589143
FlyDubai,22/9/2021,Chennai,Dubai,Economy,First Flyer,137,625679
FlyDubai,23/9/2021,Chennai,Dubai,Economy,First Flyer,125,570875
FlyDubai,24/9/2021,Chennai,Dubai,Economy,First Flyer,110,502370
FlyDubai,25/9/2021,Chennai,Dubai,Economy,First Flyer,134,611978
FlyDubai,26/9/2021,Chennai,Dubai,Economy,First Flyer,100,456700
FlyDubai,27/9/2021,Chennai,Dubai,Economy,First Flyer,98,447566
FlyDubai,28/9/2021,Chennai,Dubai,Economy,First Flyer,94,429298
FlyDubai,29/9/2021,Chennai,Dubai,Economy,First Flyer,122,557174
FlyDubai,30/9/2021,Chennai,Dubai,Economy,First Flyer,113,516071
FlyDubai,1/10/2021,Chennai,Dubai,Economy,First Flyer,103,470401
FlyDubai,2/10/2021,Chennai,Dubai,Economy,First Flyer,105,479535
FlyDubai,3/10/2021,Chennai,Dubai,Economy,First Flyer,129,589143
FlyDubai,4/10/2021,Chennai,Dubai,Economy,First Flyer,138,630246
FlyDubai,5/10/2021,Chennai,Dubai,Economy,First Flyer,120,548040
FlyDubai,6/10/2021,Chennai,Dubai,Economy,First Flyer,105,479535
FlyDubai,7/10/2021,Chennai,Dubai,Economy,First Flyer,124,566308
FlyDubai,8/10/2021,Chennai,Dubai,Economy,First Flyer,133,607411
FlyDubai,9/10/2021,Chennai,Dubai,Economy,First Flyer,104,474968
FlyDubai,10/10/2021,Chennai,Dubai,Economy,First Flyer,107,488669
FlyDubai,11/10/2021,Chennai,Dubai,Economy,First Flyer,95,433865
FlyDubai,12/10/2021,Chennai,Dubai,Economy,First Flyer,95,433865
FlyDubai,13/10/2021,Chennai,Dubai,Economy,First Flyer,107,488669
FlyDubai,14/10/2021,Chennai,Dubai,Economy,First Flyer,132,602844
FlyDubai,15/10/2021,Chennai,Dubai,Economy,First Flyer,118,538906
FlyDubai,16/10/2021,Chennai,Dubai,Economy,First Flyer,130,593710
FlyDubai,17/10/2021,Chennai,Dubai,Economy,First Flyer,105,479535
FlyDubai,18/10/2021,Chennai,Dubai,Economy,First Flyer,131,598277
FlyDubai,19/10/2021,Chennai,Dubai,Economy,First Flyer,92,420164
FlyDubai,20/10/2021,Chennai,Dubai,Economy,First Flyer,135,616545
FlyDubai,21/10/2021,Chennai,Dubai,Economy,First Flyer,110,502370
FlyDubai,22/10/2021,Chennai,Dubai,Economy,First Flyer,90,411030
FlyDubai,23/10/2021,Chennai,Dubai,Economy,First Flyer,138,630246
FlyDubai,24/10/2021,Chennai,Dubai,Economy,First Flyer,114,520638
FlyDubai,25/10/2021,Chennai,Dubai,Economy,First Flyer,134,611978
FlyDubai,26/10/2021,Chennai,Dubai,Economy,First Flyer,105,479535
FlyDubai,27/10/2021,Chennai,Dubai,Economy,First Flyer,123,561741
FlyDubai,28/10/2021,Chennai,Dubai,Economy,First Flyer,135,616545
FlyDubai,29/10/2021,Chennai,Dubai,Economy,First Flyer,118,538906
FlyDubai,30/10/2021,Chennai,Dubai,Economy,First Flyer,104,474968
FlyDubai,31/10/2021,Chennai,Dubai,Economy,First Flyer,133,607411
FlyDubai,1/11/2021,Chennai,Dubai,Economy,First Flyer,118,538906
FlyDubai,2/11/2021,Chennai,Dubai,Economy,First Flyer,109,497803
FlyDubai,3/11/2021,Chennai,Dubai,Economy,First Flyer,122,557174
FlyDubai,4/11/2021,Chennai,Dubai,Economy,First Flyer,102,465834
FlyDubai,5/11/2021,Chennai,Dubai,Economy,First Flyer,138,630246
FlyDubai,6/11/2021,Chennai,Dubai,Economy,First Flyer,130,593710
FlyDubai,7/11/2021,Chennai,Dubai,Economy,First Flyer,126,575442
FlyDubai,8/11/2021,Chennai,Dubai,Economy,First Flyer,112,511504
FlyDubai,9/11/2021,Chennai,Dubai,Economy,First Flyer,112,511504
FlyDubai,10/11/2021,Chennai,Dubai,Economy,First Flyer,130,593710
FlyDubai,11/11/2021,Chennai,Dubai,Economy,First Flyer,121,552607
FlyDubai,12/11/2021,Chennai,Dubai,Economy,First Flyer,92,420164
FlyDubai,13/11/2021,Chennai,Dubai,Economy,First Flyer,93,424731
FlyDubai,14/11/2021,Chennai,Dubai,Economy,First Flyer,121,552607
FlyDubai,15/11/2021,Chennai,Dubai,Economy,First Flyer,93,424731
FlyDubai,16/11/2021,Chennai,Dubai,Economy,First Flyer,94,429298
FlyDubai,17/11/2021,Chennai,Dubai,Economy,First Flyer,125,570875
FlyDubai,18/11/2021,Chennai,Dubai,Economy,First Flyer,132,602844
FlyDubai,19/11/2021,Chennai,Dubai,Economy,First Flyer,135,616545
FlyDubai,20/11/2021,Chennai,Dubai,Economy,First Flyer,139,634813
FlyDubai,21/11/2021,Chennai,Dubai,Economy,First Flyer,121,552607
FlyDubai,22/11/2021,Chennai,Dubai,Economy,First Flyer,99,452133
FlyDubai,23/11/2021,Chennai,Dubai,Economy,First Flyer,114,520638
FlyDubai,24/11/2021,Chennai,Dubai,Economy,First Flyer,111,506937
FlyDubai,25/11/2021,Chennai,Dubai,Economy,First Flyer,121,552607
FlyDubai,26/11/2021,Chennai,Dubai,Economy,First Flyer,101,461267
FlyDubai,27/11/2021,Chennai,Dubai,Economy,First Flyer,102,465834
